# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.totalTimeAtSafepointsMs,1734502102995000000,1734502163009000000,478
JVM.totalDirectByteBuffersBytes,1734502102995000000,1734502163009000000,165714858
JVM.usedNativeBytes,1734502102995000000,1734502163009000000,340711968
JVM.GC.collections,1734502102995000000,1734502163009000000,45
JVM.threadCount,1734502102995000000,1734502163009000000,73
OS.loadAverage,1734502102995000000,1734502163009000000,1.724609375
JVM.maxThreadCount,1734502102995000000,1734502163009000000,78
JVM.totalTimeToSafepointsMs,1734502102995000000,1734502163009000000,76
JVM.totalSafepointCount,1734502102995000000,1734502163009000000,210
JVM.newThreadsCount,1734502102995000000,1734502163009000000,92
JVM.GC.collectionTimesMs,1734502102995000000,1734502163009000000,454
JVM.usedHeapBytes,1734502102995000000,1734502163009000000,444312104
JVM.maxHeapBytes,1734502102995000000,1734502163009000000,2147483648
JVM.totalBytesAllocated,1734502102995000000,1734502163009000000,2069814376
JVM.totalCpuTimeMs,1734502102995000000,1734502163009000000,96320
VFS.contentStorage.recordsRead,1734502102995000000,1734502163009000000,62
VFS.contentStorage.recordsStoredCompressed,1734502102995000000,1734502163009000000,0
VFS.fileChildByName,1734502102995000000,1734502163009000000,84821
VFS.invertedFileNameIndex.requests,1734502102995000000,1734502163009000000,0
FileNameCache.queries,1734502102995000000,1734502163009000000,124672
VFS.contentStorage.recordsDeduplicated,1734502102995000000,1734502163009000000,0
FileNameCache.totalMisses,1734502102995000000,1734502163009000000,1344
VFS.contentStorage.recordsStoredSize,1734502102995000000,1734502163009000000,0
VFS.contentStorage.recordsUncompressedSize,1734502102995000000,1734502163009000000,0
VFS.fileByIdCache.hits,1734502102995000000,1734502163009000000,0
VFS.contentStorage.recordsReadSize,1734502102995000000,1734502163009000000,493539
VFS.fileByIdCache.misses,1734502102995000000,1734502163009000000,13
VFS.contentStorage.recordsDecompressionTimeUs,1734502102995000000,1734502163009000000,5732
VFS.contentStorage.recordsReadDecompressed,1734502102995000000,1734502163009000000,14
VFS.contentStorage.recordsStored,1734502102995000000,1734502163009000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1734502102995000000,1734502163009000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1734502102995000000,1734502163009000000,1
workspaceModel.initializing.ms,1734502102995000000,1734502163009000000,2
workspaceModel.init.bridges.ms,1734502102995000000,1734502163009000000,2
workspaceModel.update.unloaded.entities.ms,1734502102995000000,1734502163009000000,0
workspaceModel.pre.handlers.ms,1734502102995000000,1734502163009000000,1
workspaceModel.on.changed.ms,1734502102995000000,1734502163009000000,13
workspaceModel.cachedValueWithParameters.calculated.count,1734502102995000000,1734502163009000000,0
workspaceModel.workspaceFileIndexData.init.ms,1734502102995000000,1734502163009000000,176
workspaceModel.loading.from.cache.ms,1734502102995000000,1734502163009000000,381
workspaceModel.workspaceFileIndexData.markDirty.ms,1734502102995000000,1734502163009000000,0
workspaceModel.on.before.changed.ms,1734502102995000000,1734502163009000000,31
workspaceModel.updates.precise.ms,1734502102995000000,1734502163009000000,24
workspaceModel.loading.total.ms,1734502102995000000,1734502163009000000,404
workspaceModel.check.recursive.update.ms,1734502102995000000,1734502163009000000,1
workspaceModel.workspaceFileIndexData.processFileSets.ms,1734502102995000000,1734502163009000000,0
workspaceModel.replace.project.model.ms,1734502102995000000,1734502163009000000,0
workspaceModel.to.snapshot.ms,1734502102995000000,1734502163009000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1734502102995000000,1734502163009000000,292
workspaceModel.cachedValue.total.get.count,1734502102995000000,1734502163009000000,7368
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1734502102995000000,1734502163009000000,0
workspaceModel.cachedValue.from.cache.count,1734502102995000000,1734502163009000000,7360
workspaceModel.workspaceFileIndexData.getPackageName.ms,1734502102995000000,1734502163009000000,0
workspaceModel.cachedValue.clear.count,1734502102995000000,1734502163009000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1734502102995000000,1734502163009000000,19
workspaceModel.updates.ms,1734502102995000000,1734502163009000000,74
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1734502102995000000,1734502163009000000,1304
workspaceModel.cachedValueWithParameters.clear.count,1734502102995000000,1734502163009000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1734502102995000000,1734502163009000000,0
workspaceModel.collect.changes.ms,1734502102995000000,1734502163009000000,0
workspaceModel.full.replace.project.model.ms,1734502102995000000,1734502163009000000,6
workspaceModel.updates.count,1734502102995000000,1734502163009000000,3
workspaceModel.workspaceFileIndexData.instances.count,1734502102995000000,1734502163009000000,1
workspaceModel.cachedValueWithParameters.from.cache.count,1734502102995000000,1734502163009000000,0
workspaceModel.cachedValue.calculated.count,1734502102995000000,1734502163009000000,8
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1734502102995000000,1734502163009000000,0
IndexesFlusher.totalContentionQuotaSpent,1734502102995000000,1734502163009000000,0
Indexes.entries.lookupDurationAvgMs,1734502102995000000,1734502163009000000,3.909090909090909
Indexes.allKeys.lookupDurationMaxMs,1734502102995000000,1734502163009000000,0.0
Indexes.stubs.lookupDurationMaxMs,1734502102995000000,1734502163009000000,5.0
Indexes.allKeys.lookupDuration90PMs,1734502102995000000,1734502163009000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1734502102995000000,1734502163009000000,0.0
Indexes.stubs.lookupDurationAvgMs,1734502102995000000,1734502163009000000,1.6666666666666667
IndexesFlusher.totalFlushesRetried,1734502102995000000,1734502163009000000,0
IndexesFlusher.totalFlushes,1734502102995000000,1734502163009000000,58
IndexesFlusher.totalFlushingTimeUs,1734502102995000000,1734502163009000000,392908
Indexes.stubs.lookups,1734502102995000000,1734502163009000000,3
Indexes.entries.lookupDuration90PMs,1734502102995000000,1734502163009000000,15.0
Indexes.entries.lookupDurationMaxMs,1734502102995000000,1734502163009000000,18.0
Indexes.stubs.lookupDuration90PMs,1734502102995000000,1734502163009000000,5.0
Indexes.entries.lookups,1734502102995000000,1734502163009000000,11
Indexes.allKeys.lookups,1734502102995000000,1734502163009000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1734502102995000000,1734502163009000000,47535
FilePageCacheLockFree.totalNativeBytesReclaimed,1734502102995000000,1734502163009000000,0
