# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
cacheStateStorage.set.duration,1735821915069000000,1735821975114000000,39
cacheStateStorage.set.counter,1735821915069000000,1735821975114000000,4
cacheStateStorage.get.counter,1735821915069000000,1735821975114000000,89
cacheStateStorage.get.duration,1735821915069000000,1735821975114000000,106
workspaceModel.cachedValueWithParameters.from.cache.count,1735821915069000000,1735821975114000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1735821915069000000,1735821975114000000,0
workspaceModel.loading.total.ms,1735821915069000000,1735821975114000000,433
workspaceModel.cachedValue.from.cache.count,1735821915069000000,1735821975114000000,4041
workspaceModel.entityStorageSnapshotImpl.instances.count,1735821915069000000,1735821975114000000,19
workspaceModel.cachedValue.total.get.count,1735821915069000000,1735821975114000000,4051
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1735821915069000000,1735821975114000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1735821915069000000,1735821975114000000,1695
workspaceModel.on.changed.ms,1735821915069000000,1735821975114000000,11
workspaceModel.init.bridges.ms,1735821915069000000,1735821975114000000,2
workspaceModel.updates.count,1735821915069000000,1735821975114000000,3
workspaceModel.loading.from.cache.ms,1735821915069000000,1735821975114000000,407
workspaceModel.cachedValueWithParameters.total.get.count,1735821915069000000,1735821975114000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1735821915069000000,1735821975114000000,0
workspaceModel.update.unloaded.entities.ms,1735821915069000000,1735821975114000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1735821915069000000,1735821975114000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1735821915069000000,1735821975114000000,179
workspaceModel.pre.handlers.ms,1735821915069000000,1735821975114000000,1
workspaceModel.check.recursive.update.ms,1735821915069000000,1735821975114000000,1
workspaceModel.collect.changes.ms,1735821915069000000,1735821975114000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1735821915069000000,1735821975114000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1735821915069000000,1735821975114000000,0
workspaceModel.updates.ms,1735821915069000000,1735821975114000000,74
workspaceModel.updates.precise.ms,1735821915069000000,1735821975114000000,24
workspaceModel.to.snapshot.ms,1735821915069000000,1735821975114000000,1
workspaceModel.replace.project.model.ms,1735821915069000000,1735821975114000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1735821915069000000,1735821975114000000,2
workspaceModel.initializing.ms,1735821915069000000,1735821975114000000,2
workspaceModel.workspaceFileIndexData.init.ms,1735821915069000000,1735821975114000000,129
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1735821915069000000,1735821975114000000,1
workspaceModel.full.replace.project.model.ms,1735821915069000000,1735821975114000000,4
