# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.artifact.entities.serializer.load.entities.ms,1734259068184000000,1734259128197000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1734259068184000000,1734259128197000000,1
jps.facet.change.listener.process.change.events.ms,1734259068184000000,1734259128197000000,1
workspaceModel.sync.entities.ms,1734259068184000000,1734259128197000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1734259068184000000,1734259128197000000,2
workspaceModel.global.updates.ms,1734259068184000000,1734259128197000000,14
jps.global.initialize.library.bridges.after.loading.ms,1734259068184000000,1734259128197000000,2
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1734259068184000000,1734259128197000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1734259068184000000,1734259128197000000,5
workspaceModel.moduleBridge.update.option.ms,1734259068184000000,1734259128197000000,0
jps.global.get.libraries.ms,1734259068184000000,1734259128197000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1734259068184000000,1734259128197000000,0
workspaceModel.mutableEntityStorage.entities.ms,1734259068184000000,1734259128197000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1734259068184000000,1734259128197000000,0
jps.reload.project.entities.ms,1734259068184000000,1734259128197000000,0
jps.project.serializers.save.ms,1734259068184000000,1734259128197000000,0
jps.library.entities.serializer.save.entities.ms,1734259068184000000,1734259128197000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1734259068184000000,1734259128197000000,45
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1734259068184000000,1734259128197000000,0
workspaceModel.global.apply.state.to.project.ms,1734259068184000000,1734259128197000000,160
workspaceModel.moduleBridge.before.changed.ms,1734259068184000000,1734259128197000000,0
jps.global.get.library.by.name.ms,1734259068184000000,1734259128197000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1734259068184000000,1734259128197000000,49
jps.project.serializers.load.ms,1734259068184000000,1734259128197000000,59
jps.facet.change.listener.init.bridge.ms,1734259068184000000,1734259128197000000,0
jps.global.initialize.library.bridges.ms,1734259068184000000,1734259128197000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1734259068184000000,1734259128197000000,1196
jps.global.handle.before.change.events.ms,1734259068184000000,1734259128197000000,0
workspaceModel.load.cache.from.file.ms,1734259068184000000,1734259128197000000,440
jps.storage.jps.conf.reader.load.component.ms,1734259068184000000,1734259128197000000,17
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1734259068184000000,1734259128197000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1734259068184000000,1734259128197000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1734259068184000000,1734259128197000000,14
workspaceModel.mutableEntityStorage.instances.count,1734259068184000000,1734259128197000000,27
jps.module.iml.entities.serializer.load.entities.ms,1734259068184000000,1734259128197000000,33
jps.library.entities.serializer.load.entities.ms,1734259068184000000,1734259128197000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1734259068184000000,1734259128197000000,3
workspaceModel.save.cache.to.file.ms,1734259068184000000,1734259128197000000,171
workspaceModel.moduleManagerBridge.create.module.instance.ms,1734259068184000000,1734259128197000000,0
jps.load.initial.state.ms,1734259068184000000,1734259128197000000,194
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1734259068184000000,1734259128197000000,0
