# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FileNameCache.totalMisses,1734456296623000000,1734456356868000000,1600
VFS.contentStorage.recordsReadSize,1734456296623000000,1734456356868000000,510227
VFS.contentStorage.recordsStoredSize,1734456296623000000,1734456356868000000,0
VFS.contentStorage.recordsUncompressedSize,1734456296623000000,1734456356868000000,0
VFS.fileChildByName,1734456296623000000,1734456356868000000,95249
VFS.contentStorage.recordsReadDecompressed,1734456296623000000,1734456356868000000,13
VFS.fileByIdCache.misses,1734456296623000000,1734456356868000000,14
VFS.contentStorage.recordsRead,1734456296623000000,1734456356868000000,56
VFS.contentStorage.recordsDeduplicated,1734456296623000000,1734456356868000000,0
VFS.contentStorage.recordsStored,1734456296623000000,1734456356868000000,0
VFS.invertedFileNameIndex.requests,1734456296623000000,1734456356868000000,0
FileNameCache.queries,1734456296623000000,1734456356868000000,217728
VFS.fileByIdCache.hits,1734456296623000000,1734456356868000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1734456296623000000,1734456356868000000,12486
VFS.contentStorage.recordsStoredCompressed,1734456296623000000,1734456356868000000,0
MappedFileStorage.storages,1734456296623000000,1734456356868000000,10
FilePageCache.totalPageLoadsUs,1734456296623000000,1734456356868000000,475366
StreamlinedBlobStorage.recordsDeleted,1734456296623000000,1734456356868000000,2
FilePageCacheLockFree.housekeeperTurnsDone,1734456296623000000,1734456356868000000,0
FilePageCache.maxRegisteredFiles,1734456296623000000,1734456356868000000,259
FilePageCache.uncachedFileAccess,1734456296623000000,1734456356868000000,93
StorageLockContext.competingThreads.90P,1734456296623000000,1734456356868000000,0
FilePageCacheLockFree.totalPagesReclaimed,1734456296623000000,1734456356868000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1734456296623000000,1734456356868000000,0
FilePageCacheLockFree.totalPagesReadMs,1734456296623000000,1734456356868000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1734456296623000000,1734456356868000000,782968
FilePageCacheLockFree.totalNativeBytesReclaimed,1734456296623000000,1734456356868000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1734456296623000000,1734456356868000000,355802
FilePageCache.pageHits,1734456296623000000,1734456356868000000,1
DirectByteBufferAllocator.reclaimed,1734456296623000000,1734456356868000000,3
StorageLockContext.competingThreads.max,1734456296623000000,1734456356868000000,0
StreamlinedBlobStorage.recordsRelocated,1734456296623000000,1734456356868000000,0
FilePageCache.capacityInBytes,1734456296623000000,1734456356868000000,503316478
FilePageCacheLockFree.housekeeperTimeSpentMs,1734456296623000000,1734456356868000000,0
MappedFileStorage.totalBytesMapped,1734456296623000000,1734456356868000000,177471488
FilePageCache.pageLoads,1734456296623000000,1734456356868000000,129
FilePageCacheLockFree.totalBytesWritten,1734456296623000000,1734456356868000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1734456296623000000,1734456356868000000,0
DirectByteBufferAllocator.misses,1734456296623000000,1734456356868000000,126
