# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.newThreadsCount,1734276560656000000,1734276620798000000,93
JVM.threadCount,1734276560656000000,1734276620798000000,78
JVM.usedHeapBytes,1734276560656000000,1734276620798000000,356243584
JVM.totalCpuTimeMs,1734276560656000000,1734276620798000000,58230
JVM.totalDirectByteBuffersBytes,1734276560656000000,1734276620798000000,147374813
JVM.usedNativeBytes,1734276560656000000,1734276620798000000,315159272
JVM.totalTimeAtSafepointsMs,1734276560656000000,1734276620798000000,359
JVM.totalTimeToSafepointsMs,1734276560656000000,1734276620798000000,51
JVM.totalSafepointCount,1734276560656000000,1734276620798000000,178
JVM.GC.collections,1734276560656000000,1734276620798000000,38
JVM.maxHeapBytes,1734276560656000000,1734276620798000000,2147483648
JVM.maxThreadCount,1734276560656000000,1734276620798000000,84
OS.loadAverage,1734276560656000000,1734276620798000000,1.369140625
JVM.GC.collectionTimesMs,1734276560656000000,1734276620798000000,334
JVM.totalBytesAllocated,1734276560656000000,1734276620798000000,1236900648
FileNameCache.totalMisses,1734276560656000000,1734276620798000000,2048
VFS.invertedFileNameIndex.requests,1734276560656000000,1734276620798000000,0
VFS.contentStorage.recordsStored,1734276560656000000,1734276620798000000,0
VFS.contentStorage.recordsRead,1734276560656000000,1734276620798000000,40
VFS.contentStorage.recordsDeduplicated,1734276560656000000,1734276620798000000,0
VFS.fileByIdCache.misses,1734276560656000000,1734276620798000000,29
VFS.fileChildByName,1734276560656000000,1734276620798000000,43420
VFS.fileByIdCache.hits,1734276560656000000,1734276620798000000,0
VFS.contentStorage.recordsStoredCompressed,1734276560656000000,1734276620798000000,0
VFS.contentStorage.recordsUncompressedSize,1734276560656000000,1734276620798000000,0
VFS.contentStorage.recordsReadDecompressed,1734276560656000000,1734276620798000000,9
VFS.contentStorage.recordsDecompressionTimeUs,1734276560656000000,1734276620798000000,3066
FileNameCache.queries,1734276560656000000,1734276620798000000,313536
VFS.contentStorage.recordsReadSize,1734276560656000000,1734276620798000000,308856
VFS.contentStorage.recordsStoredSize,1734276560656000000,1734276620798000000,0
lexer.Python.size.bytes,1734276560656000000,1734276620798000000,159111
parser.Python.time.ns,1734276560656000000,1734276620798000000,1806083629
writeAction.median.wait.ms,1734276560656000000,1734276620798000000,0
writeAction.count,1734276560656000000,1734276620798000000,44
parser.Python.size.bytes,1734276560656000000,1734276620798000000,159111
writeAction.max.wait.ms,1734276560656000000,1734276620798000000,2
lexer.Python.time.ns,1734276560656000000,1734276620798000000,448006015
writeAction.wait.ms,1734276560656000000,1734276620798000000,4
workspaceModel.mutableEntityStorage.collect.changes.ms,1734276560656000000,1734276620798000000,2
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1734276560656000000,1734276620798000000,16
workspaceModel.mutableEntityStorage.modify.entity.ms,1734276560656000000,1734276620798000000,5
jps.global.handle.before.change.events.ms,1734276560656000000,1734276620798000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1734276560656000000,1734276620798000000,59
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1734276560656000000,1734276620798000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1734276560656000000,1734276620798000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1734276560656000000,1734276620798000000,2
jps.global.get.library.ms,1734276560656000000,1734276620798000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1734276560656000000,1734276620798000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1734276560656000000,1734276620798000000,1
jps.artifact.entities.serializer.load.entities.ms,1734276560656000000,1734276620798000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1734276560656000000,1734276620798000000,0
workspaceModel.global.updates.count,1734276560656000000,1734276620798000000,1
jps.apply.loaded.storage.ms,1734276560656000000,1734276620798000000,22
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1734276560656000000,1734276620798000000,0
jps.global.get.libraries.ms,1734276560656000000,1734276620798000000,1
jps.reload.project.entities.ms,1734276560656000000,1734276620798000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1734276560656000000,1734276620798000000,3
workspaceModel.global.updates.ms,1734276560656000000,1734276620798000000,28
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1734276560656000000,1734276620798000000,0
jps.project.serializers.load.ms,1734276560656000000,1734276620798000000,64
workspaceModel.moduleBridge.before.changed.ms,1734276560656000000,1734276620798000000,0
jps.global.get.library.by.name.ms,1734276560656000000,1734276620798000000,0
jps.save.changed.project.entities.ms,1734276560656000000,1734276620798000000,0
