# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.usedNativeBytes,1735204825175000000,1735204885333000000,373043600
JVM.GC.collections,1735204825175000000,1735204885333000000,44
JVM.totalTimeAtSafepointsMs,1735204825175000000,1735204885333000000,464
JVM.maxHeapBytes,1735204825175000000,1735204885333000000,2147483648
JVM.usedHeapBytes,1735204825175000000,1735204885333000000,353541864
JVM.totalTimeToSafepointsMs,1735204825175000000,1735204885333000000,70
JVM.maxThreadCount,1735204825175000000,1735204885333000000,127
JVM.newThreadsCount,1735204825175000000,1735204885333000000,144
JVM.totalDirectByteBuffersBytes,1735204825175000000,1735204885333000000,141916756
JVM.totalBytesAllocated,1735204825175000000,1735204885333000000,1794718480
JVM.threadCount,1735204825175000000,1735204885333000000,125
JVM.GC.collectionTimesMs,1735204825175000000,1735204885333000000,427
JVM.totalSafepointCount,1735204825175000000,1735204885333000000,202
JVM.totalCpuTimeMs,1735204825175000000,1735204885333000000,87530
OS.loadAverage,1735204825175000000,1735204885333000000,2.1259765625
jps.global.get.library.by.name.ms,1735204825175000000,1735204885333000000,0
jps.facet.change.listener.process.change.events.ms,1735204825175000000,1735204885333000000,0
jps.artifact.entities.serializer.save.entities.ms,1735204825175000000,1735204885333000000,0
jps.app.storage.content.reader.load.component.ms,1735204825175000000,1735204885333000000,71
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1735204825175000000,1735204885333000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1735204825175000000,1735204885333000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1735204825175000000,1735204885333000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1735204825175000000,1735204885333000000,2
workspaceModel.mutableEntityStorage.add.entity.ms,1735204825175000000,1735204885333000000,89
workspaceModel.orphan.listener.update.ms,1735204825175000000,1735204885333000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1735204825175000000,1735204885333000000,1
workspaceModel.mutableEntityStorage.entities.ms,1735204825175000000,1735204885333000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1735204825175000000,1735204885333000000,0
jps.global.handle.changed.events.ms,1735204825175000000,1735204885333000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1735204825175000000,1735204885333000000,19
jps.app.storage.content.writer.save.component.ms,1735204825175000000,1735204885333000000,28
workspaceModel.global.apply.state.to.project.ms,1735204825175000000,1735204885333000000,83
workspaceModel.load.cache.metadata.from.file.ms,1735204825175000000,1735204885333000000,31
workspaceModel.moduleBridgeLoader.loading.modules.ms,1735204825175000000,1735204885333000000,730
jps.apply.loaded.storage.ms,1735204825175000000,1735204885333000000,47
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1735204825175000000,1735204885333000000,0
jps.global.initialize.library.bridges.ms,1735204825175000000,1735204885333000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1735204825175000000,1735204885333000000,0
jps.global.get.libraries.ms,1735204825175000000,1735204885333000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1735204825175000000,1735204885333000000,9
workspaceModel.mutableEntityStorage.replace.by.source.ms,1735204825175000000,1735204885333000000,40
jps.facet.change.listener.before.change.events.ms,1735204825175000000,1735204885333000000,0
jps.project.serializers.save.ms,1735204825175000000,1735204885333000000,2
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1735204825175000000,1735204885333000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1735204825175000000,1735204885333000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1735204825175000000,1735204885333000000,70
workspaceModel.do.save.caches.ms,1735204825175000000,1735204885333000000,105
workspaceModel.sync.entities.ms,1735204825175000000,1735204885333000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1735204825175000000,1735204885333000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1735204825175000000,1735204885333000000,189
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1735204825175000000,1735204885333000000,2
workspaceModel.load.cache.from.file.ms,1735204825175000000,1735204885333000000,338
jps.module.iml.entities.serializer.save.entities.ms,1735204825175000000,1735204885333000000,0
workspaceModel.global.updates.ms,1735204825175000000,1735204885333000000,34
jps.load.initial.state.ms,1735204825175000000,1735204885333000000,177
jps.library.entities.serializer.load.entities.ms,1735204825175000000,1735204885333000000,0
jps.facet.change.listener.init.bridge.ms,1735204825175000000,1735204885333000000,0
jps.reload.project.entities.ms,1735204825175000000,1735204885333000000,0
jps.global.get.library.ms,1735204825175000000,1735204885333000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1735204825175000000,1735204885333000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1735204825175000000,1735204885333000000,0
workspaceModel.moduleBridge.update.option.ms,1735204825175000000,1735204885333000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1735204825175000000,1735204885333000000,17
workspaceModel.mutableEntityStorage.collect.changes.ms,1735204825175000000,1735204885333000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1735204825175000000,1735204885333000000,1
workspaceModel.save.cache.to.file.ms,1735204825175000000,1735204885333000000,121
workspaceModel.moduleBridge.before.changed.ms,1735204825175000000,1735204885333000000,0
jps.storage.jps.conf.reader.load.component.ms,1735204825175000000,1735204885333000000,11
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1735204825175000000,1735204885333000000,1
jps.save.global.entities.ms,1735204825175000000,1735204885333000000,68
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1735204825175000000,1735204885333000000,13
jps.global.handle.before.change.events.ms,1735204825175000000,1735204885333000000,0
jps.library.entities.serializer.save.entities.ms,1735204825175000000,1735204885333000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1735204825175000000,1735204885333000000,3
jps.module.iml.entities.serializer.load.entities.ms,1735204825175000000,1735204885333000000,62
workspaceModel.mutableEntityStorage.instances.count,1735204825175000000,1735204885333000000,28
jps.load.project.to.empty.storage.ms,1735204825175000000,1735204885333000000,134
jps.save.changed.project.entities.ms,1735204825175000000,1735204885333000000,2
workspaceModel.mutableEntityStorage.resolve.ms,1735204825175000000,1735204885333000000,0
jps.artifact.entities.serializer.load.entities.ms,1735204825175000000,1735204885333000000,0
jps.global.initialize.library.bridges.after.loading.ms,1735204825175000000,1735204885333000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1735204825175000000,1735204885333000000,0
workspaceModel.global.updates.count,1735204825175000000,1735204885333000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1735204825175000000,1735204885333000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1735204825175000000,1735204885333000000,0
jps.project.serializers.load.ms,1735204825175000000,1735204885333000000,106
Indexes.allKeys.lookupDurationAvgMs,1735204825175000000,1735204885333000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1735204825175000000,1735204885333000000,0
IndexesFlusher.totalFlushesRetried,1735204825175000000,1735204885333000000,0
Indexes.entries.lookups,1735204825175000000,1735204885333000000,6
Indexes.stubs.lookupDurationAvgMs,1735204825175000000,1735204885333000000,0.0
Indexes.stubs.lookupDuration90PMs,1735204825175000000,1735204885333000000,0.0
Indexes.entries.lookupDuration90PMs,1735204825175000000,1735204885333000000,0.0
Indexes.entries.lookupDurationMaxMs,1735204825175000000,1735204885333000000,0.0
Indexes.stubs.lookups,1735204825175000000,1735204885333000000,0
Indexes.allKeys.lookups,1735204825175000000,1735204885333000000,0
Indexes.stubs.lookupDurationMaxMs,1735204825175000000,1735204885333000000,0.0
IndexesFlusher.totalFlushingTimeUs,1735204825175000000,1735204885333000000,147418
Indexes.entries.lookupDurationAvgMs,1735204825175000000,1735204885333000000,0.0
Indexes.allKeys.lookupDuration90PMs,1735204825175000000,1735204885333000000,0.0
IndexesFlusher.totalFlushes,1735204825175000000,1735204885333000000,59
Indexes.allKeys.lookupDurationMaxMs,1735204825175000000,1735204885333000000,0.0
cacheStateStorage.set.counter,1735204825175000000,1735204885333000000,2
cacheStateStorage.get.duration,1735204825175000000,1735204885333000000,103
cacheStateStorage.get.counter,1735204825175000000,1735204885333000000,47
cacheStateStorage.set.duration,1735204825175000000,1735204885333000000,24
NonBlockingReadAction.finalizedExecutionTimeUs,1735204825175000000,1735204885333000000,493158
ReadAction.executionsCount,1735204825175000000,1735204885333000000,104123
AWTEventQueue.dispatchTimeMaxNs,1735204825175000000,1735204885333000000,115199
FlushQueue.executionTime90PNs,1735204825175000000,1735204885333000000,0
FlushQueue.waitingTime90PNs,1735204825175000000,1735204885333000000,0
AWTEventQueue.dispatchTimeAvgNs,1735204825175000000,1735204885333000000,114944.0
NonBlockingReadAction.finalizedExecutionsCount,1735204825175000000,1735204885333000000,92
WriteAction.executionsCount,1735204825175000000,1735204885333000000,10
AWTEventQueue.eventsDispatched,1735204825175000000,1735204885333000000,1
FlushQueue.waitingTimeAvgNs,1735204825175000000,1735204885333000000,0.0
FlushQueue.queueSizeMax,1735204825175000000,1735204885333000000,0
NonBlockingReadAction.failedExecutionsCount,1735204825175000000,1735204885333000000,1
FlushQueue.queueSize90P,1735204825175000000,1735204885333000000,0
FlushQueue.queueSizeAvg,1735204825175000000,1735204885333000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1735204825175000000,1735204885333000000,11774021957
