# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StreamlinedBlobStorage.recordsDeleted,1734314649103000000,1734314709384000000,2
FilePageCacheLockFree.totalPagesAllocated,1734314649103000000,1734314709384000000,0
DirectByteBufferAllocator.disposed,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalBytesWritten,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1734314649103000000,1734314709384000000,0
FilePageCache.pageLoads,1734314649103000000,1734314709384000000,129
FilePageCacheLockFree.nativeBytesInUse,1734314649103000000,1734314709384000000,0
DirectByteBufferAllocator.misses,1734314649103000000,1734314709384000000,126
FilePageCacheLockFree.totalPageAllocationsWaited,1734314649103000000,1734314709384000000,0
FilePageCache.maxCacheSizeInBytes,1734314649103000000,1734314709384000000,126918656
StorageLockContext.competingThreads.90P,1734314649103000000,1734314709384000000,0
StreamlinedBlobStorage.recordsRelocated,1734314649103000000,1734314709384000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1734314649103000000,1734314709384000000,782968
FilePageCacheLockFree.totalPagesHandedOver,1734314649103000000,1734314709384000000,0
FilePageCache.disposedBuffers,1734314649103000000,1734314709384000000,3
FilePageCacheLockFree.totalPagesRequested,1734314649103000000,1734314709384000000,0
DirectByteBufferAllocator.reclaimed,1734314649103000000,1734314709384000000,3
FilePageCacheLockFree.totalNativeBytesAllocated,1734314649103000000,1734314709384000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1734314649103000000,1734314709384000000,355797
FilePageCacheLockFree.heapBytesInUse,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1734314649103000000,1734314709384000000,0
FilePageCache.capacityInBytes,1734314649103000000,1734314709384000000,503316478
FilePageCacheLockFree.totalBytesRequested,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1734314649103000000,1734314709384000000,0
MappedFileStorage.totalBytesMapped,1734314649103000000,1734314709384000000,177471488
FilePageCache.totalPageLoadsUs,1734314649103000000,1734314709384000000,452277
FilePageCache.uncachedFileAccess,1734314649103000000,1734314709384000000,93
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalPagesReclaimed,1734314649103000000,1734314709384000000,0
FilePageCache.totalPageDisposalsUs,1734314649103000000,1734314709384000000,2662
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1734314649103000000,1734314709384000000,126918656
FileChannelInterruptsRetryer.totalRetriedAttempts,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1734314649103000000,1734314709384000000,0
FilePageCache.pageFastCacheHits,1734314649103000000,1734314709384000000,5480
FilePageCacheLockFree.totalPagesReadMs,1734314649103000000,1734314709384000000,0
StorageLockContext.competingThreads.max,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalPagesWritten,1734314649103000000,1734314709384000000,0
FilePageCacheLockFree.totalPagesWriteMs,1734314649103000000,1734314709384000000,0
MappedFileStorage.storages,1734314649103000000,1734314709384000000,10
FilePageCache.pageLoadsAboveSizeThreshold,1734314649103000000,1734314709384000000,0
MappedFileStorage.totalPagesMapped,1734314649103000000,1734314709384000000,10
DirectByteBufferAllocator.hits,1734314649103000000,1734314709384000000,3
FilePageCacheLockFree.totalBytesRead,1734314649103000000,1734314709384000000,0
FilePageCache.maxRegisteredFiles,1734314649103000000,1734314709384000000,259
MappedFileStorage.totalTimeSpentOnMappingUs,1734314649103000000,1734314709384000000,39961
FilePageCache.pageHits,1734314649103000000,1734314709384000000,1
StreamlinedBlobStorage.recordsAllocated,1734314649103000000,1734314709384000000,11129
FilePageCacheLockFree.housekeeperTurnsSkipped,1734314649103000000,1734314709384000000,0
StorageLockContext.competingThreads.avg,1734314649103000000,1734314709384000000,0.0
JVM.totalSafepointCount,1734314649103000000,1734314709384000000,177
JVM.GC.collectionTimesMs,1734314649103000000,1734314709384000000,417
JVM.maxHeapBytes,1734314649103000000,1734314709384000000,2147483648
JVM.maxThreadCount,1734314649103000000,1734314709384000000,78
JVM.totalTimeToSafepointsMs,1734314649103000000,1734314709384000000,84
JVM.newThreadsCount,1734314649103000000,1734314709384000000,88
JVM.totalDirectByteBuffersBytes,1734314649103000000,1734314709384000000,129940164
JVM.usedNativeBytes,1734314649103000000,1734314709384000000,310414464
JVM.GC.collections,1734314649103000000,1734314709384000000,34
JVM.usedHeapBytes,1734314649103000000,1734314709384000000,329777152
JVM.totalBytesAllocated,1734314649103000000,1734314709384000000,1197553008
OS.loadAverage,1734314649103000000,1734314709384000000,1.49169921875
JVM.threadCount,1734314649103000000,1734314709384000000,73
JVM.totalCpuTimeMs,1734314649103000000,1734314709384000000,68360
JVM.totalTimeAtSafepointsMs,1734314649103000000,1734314709384000000,441
writeAction.wait.ms,1734314649103000000,1734314709384000000,4
parser.Python.time.ns,1734314649103000000,1734314709384000000,1086003866
parser.Python.size.bytes,1734314649103000000,1734314709384000000,10208
writeAction.max.wait.ms,1734314649103000000,1734314709384000000,2
lexer.Python.time.ns,1734314649103000000,1734314709384000000,94910218
lexer.Python.size.bytes,1734314649103000000,1734314709384000000,10208
writeAction.median.wait.ms,1734314649103000000,1734314709384000000,0
writeAction.count,1734314649103000000,1734314709384000000,9
FileNameCache.totalMisses,1734314649103000000,1734314709384000000,1536
VFS.contentStorage.recordsDeduplicated,1734314649103000000,1734314709384000000,0
FileNameCache.queries,1734314649103000000,1734314709384000000,364032
VFS.fileChildByName,1734314649103000000,1734314709384000000,32410
VFS.fileByIdCache.misses,1734314649103000000,1734314709384000000,25
VFS.contentStorage.recordsStoredSize,1734314649103000000,1734314709384000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1734314649103000000,1734314709384000000,883
VFS.invertedFileNameIndex.requests,1734314649103000000,1734314709384000000,0
VFS.contentStorage.recordsReadDecompressed,1734314649103000000,1734314709384000000,2
VFS.contentStorage.recordsUncompressedSize,1734314649103000000,1734314709384000000,0
VFS.contentStorage.recordsStored,1734314649103000000,1734314709384000000,0
