# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
cacheStateStorage.get.duration,1735352202908000000,1735352262946000000,174
cacheStateStorage.set.duration,1735352202908000000,1735352262946000000,25
cacheStateStorage.get.counter,1735352202908000000,1735352262946000000,90
cacheStateStorage.set.counter,1735352202908000000,1735352262946000000,2
writeAction.wait.ms,1735352202908000000,1735352262946000000,11
lexer.Python.size.bytes,1735352202908000000,1735352262946000000,26245
writeAction.count,1735352202908000000,1735352262946000000,15
lexer.Python.time.ns,1735352202908000000,1735352262946000000,87588832
writeAction.max.wait.ms,1735352202908000000,1735352262946000000,3
parser.Python.time.ns,1735352202908000000,1735352262946000000,391298010
parser.Python.size.bytes,1735352202908000000,1735352262946000000,26245
writeAction.median.wait.ms,1735352202908000000,1735352262946000000,0
FilePageCache.uncachedFileAccess,1735352202908000000,1735352262946000000,108
MappedFileStorage.totalBytesMapped,1735352202908000000,1735352262946000000,202637312
MappedFileStorage.storages,1735352202908000000,1735352262946000000,16
DirectByteBufferAllocator.hits,1735352202908000000,1735352262946000000,3
MappedFileStorage.totalPagesMapped,1735352202908000000,1735352262946000000,16
FilePageCacheLockFree.totalNativeBytesAllocated,1735352202908000000,1735352262946000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1735352202908000000,1735352262946000000,38594
FilePageCache.totalPageLoadsUs,1735352202908000000,1735352262946000000,449746
StreamlinedBlobStorage.recordsRelocated,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.heapBytesInUse,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1735352202908000000,1735352262946000000,0
FilePageCache.pageHits,1735352202908000000,1735352262946000000,236
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1735352202908000000,1735352262946000000,1190809
FilePageCacheLockFree.totalHeapBytesReclaimed,1735352202908000000,1735352262946000000,0
StorageLockContext.competingThreads.90P,1735352202908000000,1735352262946000000,0
DirectByteBufferAllocator.misses,1735352202908000000,1735352262946000000,150
FilePageCacheLockFree.totalClosedStoragesReclaimed,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.totalPagesAllocated,1735352202908000000,1735352262946000000,0
FilePageCache.maxCacheSizeInBytes,1735352202908000000,1735352262946000000,148963328
DirectByteBufferAllocator.reclaimed,1735352202908000000,1735352262946000000,3
FilePageCache.pageLoads,1735352202908000000,1735352262946000000,153
FilePageCacheLockFree.housekeeperTimeSpentMs,1735352202908000000,1735352262946000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1735352202908000000,1735352262946000000,0
StreamlinedBlobStorage.recordsAllocated,1735352202908000000,1735352262946000000,16939
FilePageCache.capacityInBytes,1735352202908000000,1735352262946000000,503316478
FilePageCacheLockFree.totalBytesRequested,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.nativeBytesInUse,1735352202908000000,1735352262946000000,0
FilePageCache.disposedBuffers,1735352202908000000,1735352262946000000,3
FilePageCacheLockFree.housekeeperTurnsSkipped,1735352202908000000,1735352262946000000,0
FilePageCache.totalPageDisposalsUs,1735352202908000000,1735352262946000000,1731
FilePageCacheLockFree.totalBytesRead,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1735352202908000000,1735352262946000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1735352202908000000,1735352262946000000,0
StorageLockContext.competingThreads.max,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.totalPagesReadMs,1735352202908000000,1735352262946000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1735352202908000000,1735352262946000000,420317
FilePageCacheLockFree.totalPagesWritten,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.totalPagesRequested,1735352202908000000,1735352262946000000,0
StreamlinedBlobStorage.recordsDeleted,1735352202908000000,1735352262946000000,2
FilePageCacheLockFree.totalNativeBytesReclaimed,1735352202908000000,1735352262946000000,0
StorageLockContext.competingThreads.avg,1735352202908000000,1735352262946000000,0.0
FilePageCacheLockFree.totalPagesHandedOver,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1735352202908000000,1735352262946000000,0
DirectByteBufferAllocator.disposed,1735352202908000000,1735352262946000000,0
FilePageCache.pageFastCacheHits,1735352202908000000,1735352262946000000,9731
FilePageCacheLockFree.totalPagesReclaimed,1735352202908000000,1735352262946000000,0
FilePageCacheLockFree.totalPagesWriteMs,1735352202908000000,1735352262946000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1735352202908000000,1735352262946000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1735352202908000000,1735352262946000000,148963328
FilePageCacheLockFree.totalBytesWritten,1735352202908000000,1735352262946000000,0
FilePageCache.maxRegisteredFiles,1735352202908000000,1735352262946000000,259
JVM.threadCount,1735352202908000000,1735352262946000000,120
JVM.usedNativeBytes,1735352202908000000,1735352262946000000,310737136
JVM.totalTimeToSafepointsMs,1735352202908000000,1735352262946000000,90
JVM.GC.collectionTimesMs,1735352202908000000,1735352262946000000,277
JVM.totalCpuTimeMs,1735352202908000000,1735352262946000000,68860
JVM.totalSafepointCount,1735352202908000000,1735352262946000000,224
JVM.totalTimeAtSafepointsMs,1735352202908000000,1735352262946000000,348
JVM.maxHeapBytes,1735352202908000000,1735352262946000000,2147483648
JVM.maxThreadCount,1735352202908000000,1735352262946000000,125
JVM.totalDirectByteBuffersBytes,1735352202908000000,1735352262946000000,153020024
JVM.GC.collections,1735352202908000000,1735352262946000000,28
OS.loadAverage,1735352202908000000,1735352262946000000,1.4462890625
JVM.newThreadsCount,1735352202908000000,1735352262946000000,137
JVM.totalBytesAllocated,1735352202908000000,1735352262946000000,1322062944
JVM.usedHeapBytes,1735352202908000000,1735352262946000000,410517504
NonBlockingReadAction.failedExecutionsCount,1735352202908000000,1735352262946000000,1
FlushQueue.executionTime90PNs,1735352202908000000,1735352262946000000,0
FlushQueue.tasksExecuted,1735352202908000000,1735352262946000000,0
ReadAction.executionsCount,1735352202908000000,1735352262946000000,40208
AWTEventQueue.dispatchTimeMaxNs,1735352202908000000,1735352262946000000,0
NonBlockingReadAction.finalizedExecutionsCount,1735352202908000000,1735352262946000000,47
NonBlockingReadAction.finalizedExecutionTimeUs,1735352202908000000,1735352262946000000,1044726
AWTEventQueue.dispatchTime90PNs,1735352202908000000,1735352262946000000,0
AWTEventQueue.eventsDispatched,1735352202908000000,1735352262946000000,0
WriteAction.executionsCount,1735352202908000000,1735352262946000000,15
FlushQueue.queueSize90P,1735352202908000000,1735352262946000000,0
FlushQueue.waitingTime90PNs,1735352202908000000,1735352262946000000,0
FlushQueue.waitingTimeMaxNs,1735352202908000000,1735352262946000000,0
NonBlockingReadAction.failedExecutionTimeUs,1735352202908000000,1735352262946000000,321352
FlushQueue.queueSizeAvg,1735352202908000000,1735352262946000000,0.0
FlushQueue.queueSizeMax,1735352202908000000,1735352262946000000,0
FlushQueue.executionTimeMaxNs,1735352202908000000,1735352262946000000,0
FlushQueue.waitingTimeAvgNs,1735352202908000000,1735352262946000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1735352202908000000,1735352262946000000,8153044866
AWTEventQueue.dispatchTimeAvgNs,1735352202908000000,1735352262946000000,0.0
FlushQueue.executionTimeAvgNs,1735352202908000000,1735352262946000000,0.0
VFS.contentStorage.recordsStored,1735352202908000000,1735352262946000000,0
