# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.library.entities.serializer.load.entities.ms,1745484349989000000,1745484410263000000,1
workspaceModel.save.cache.to.file.ms,1745484349989000000,1745484410263000000,149
jps.facet.change.listener.before.change.events.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.entities.ms,1745484349989000000,1745484410263000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1745484349989000000,1745484410263000000,0
jps.app.storage.content.reader.load.component.ms,1745484349989000000,1745484410263000000,19
workspaceModel.mutableEntityStorage.put.entity.ms,1745484349989000000,1745484410263000000,9
workspaceModel.moduleManagerBridge.create.module.instance.ms,1745484349989000000,1745484410263000000,0
jps.global.get.libraries.ms,1745484349989000000,1745484410263000000,0
jps.reload.project.entities.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1745484349989000000,1745484410263000000,128
jps.save.changed.project.entities.ms,1745484349989000000,1745484410263000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1745484349989000000,1745484410263000000,3
workspaceModel.moduleBridge.facet.initialization.ms,1745484349989000000,1745484410263000000,1
workspaceModel.global.updates.ms,1745484349989000000,1745484410263000000,25
jps.facet.change.listener.process.change.events.ms,1745484349989000000,1745484410263000000,2
jps.save.global.entities.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1745484349989000000,1745484410263000000,7
workspaceModel.moduleManagerBridge.load.all.modules.ms,1745484349989000000,1745484410263000000,81
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1745484349989000000,1745484410263000000,1
jps.storage.jps.conf.reader.load.component.ms,1745484349989000000,1745484410263000000,10
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1745484349989000000,1745484410263000000,2
jps.load.project.to.empty.storage.ms,1745484349989000000,1745484410263000000,296
workspaceModel.mutableEntityStorage.to.snapshot.ms,1745484349989000000,1745484410263000000,6
jps.global.handle.changed.events.ms,1745484349989000000,1745484410263000000,0
jps.module.iml.entities.serializer.load.entities.ms,1745484349989000000,1745484410263000000,180
workspaceModel.orphan.listener.update.ms,1745484349989000000,1745484410263000000,6
workspaceModel.global.apply.state.to.project.ms,1745484349989000000,1745484410263000000,141
workspaceModel.load.cache.from.file.ms,1745484349989000000,1745484410263000000,429
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1745484349989000000,1745484410263000000,0
jps.global.handle.before.change.events.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1745484349989000000,1745484410263000000,1
workspaceModel.load.cache.metadata.from.file.ms,1745484349989000000,1745484410263000000,57
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1745484349989000000,1745484410263000000,38
workspaceModel.moduleBridgeLoader.loading.modules.ms,1745484349989000000,1745484410263000000,1062
jps.global.get.library.ms,1745484349989000000,1745484410263000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1745484349989000000,1745484410263000000,0
jps.artifact.entities.serializer.load.entities.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1745484349989000000,1745484410263000000,1
workspaceModel.mutableEntityStorage.instances.count,1745484349989000000,1745484410263000000,27
workspaceModel.global.updates.count,1745484349989000000,1745484410263000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1745484349989000000,1745484410263000000,963
jps.artifact.entities.serializer.save.entities.ms,1745484349989000000,1745484410263000000,0
jps.apply.loaded.storage.ms,1745484349989000000,1745484410263000000,645
jps.load.initial.state.ms,1745484349989000000,1745484410263000000,151
jps.project.serializers.save.ms,1745484349989000000,1745484410263000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1745484349989000000,1745484410263000000,4
workspaceModel.mutableEntityStorage.replace.by.source.ms,1745484349989000000,1745484410263000000,57
jps.global.initialize.library.bridges.ms,1745484349989000000,1745484410263000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1745484349989000000,1745484410263000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1745484349989000000,1745484410263000000,0
workspaceModel.moduleBridge.update.option.ms,1745484349989000000,1745484410263000000,0
workspaceModel.do.save.caches.ms,1745484349989000000,1745484410263000000,162
jps.module.iml.entities.serializer.save.entities.ms,1745484349989000000,1745484410263000000,0
jps.global.get.library.by.name.ms,1745484349989000000,1745484410263000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1745484349989000000,1745484410263000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1745484349989000000,1745484410263000000,16
