# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.queueSizeMax,1745565127616000000,1745565187739000000,25
FlushQueue.executionTimeMaxNs,1745565127616000000,1745565187739000000,2506751
NonBlockingReadAction.failedExecutionsCount,1745565127616000000,1745565187739000000,1
FlushQueue.queueSize90P,1745565127616000000,1745565187739000000,19
FlushQueue.tasksExecuted,1745565127616000000,1745565187739000000,95
WriteAction.executionsCount,1745565127616000000,1745565187739000000,19
AWTEventQueue.eventsDispatched,1745565127616000000,1745565187739000000,8
FlushQueue.executionTimeAvgNs,1745565127616000000,1745565187739000000,124513.85263157895
FlushQueue.waitingTimeAvgNs,1745565127616000000,1745565187739000000,2567792.3368421053
FlushQueue.executionTime90PNs,1745565127616000000,1745565187739000000,243711
NonBlockingReadAction.finalizedExecutionTimeUs,1745565127616000000,1745565187739000000,1332962
AWTEventQueue.dispatchTimeTotalNS,1745565127616000000,1745565187739000000,12697322338
NonBlockingReadAction.failedExecutionTimeUs,1745565127616000000,1745565187739000000,3212
AWTEventQueue.dispatchTime90PNs,1745565127616000000,1745565187739000000,7176191
FlushQueue.waitingTimeMaxNs,1745565127616000000,1745565187739000000,11468799
AWTEventQueue.dispatchTimeAvgNs,1745565127616000000,1745565187739000000,3355600.0
FlushQueue.queueSizeAvg,1745565127616000000,1745565187739000000,8.094736842105263
FlushQueue.waitingTime90PNs,1745565127616000000,1745565187739000000,7503871
ReadAction.executionsCount,1745565127616000000,1745565187739000000,243094
NonBlockingReadAction.finalizedExecutionsCount,1745565127616000000,1745565187739000000,145
AWTEventQueue.dispatchTimeMaxNs,1745565127616000000,1745565187739000000,7176191
jps.reload.project.entities.ms,1745565127616000000,1745565187739000000,0
jps.module.iml.entities.serializer.load.entities.ms,1745565127616000000,1745565187739000000,46
jps.global.get.library.ms,1745565127616000000,1745565187739000000,0
jps.global.handle.changed.events.ms,1745565127616000000,1745565187739000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1745565127616000000,1745565187739000000,60
workspaceModel.mutableEntityStorage.add.entity.ms,1745565127616000000,1745565187739000000,67
workspaceModel.mutableEntityStorage.remove.entity.ms,1745565127616000000,1745565187739000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1745565127616000000,1745565187739000000,0
jps.global.initialize.library.bridges.after.loading.ms,1745565127616000000,1745565187739000000,2
jps.library.entities.serializer.load.entities.ms,1745565127616000000,1745565187739000000,0
workspaceModel.save.cache.to.file.ms,1745565127616000000,1745565187739000000,95
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1745565127616000000,1745565187739000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1745565127616000000,1745565187739000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1745565127616000000,1745565187739000000,2
jps.app.storage.content.reader.load.component.ms,1745565127616000000,1745565187739000000,12
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1745565127616000000,1745565187739000000,0
workspaceModel.load.cache.from.file.ms,1745565127616000000,1745565187739000000,253
workspaceModel.mutableEntityStorage.replace.by.source.ms,1745565127616000000,1745565187739000000,24
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1745565127616000000,1745565187739000000,0
jps.storage.jps.conf.reader.load.component.ms,1745565127616000000,1745565187739000000,8
workspaceModel.delayed.project.synchronizer.sync.ms,1745565127616000000,1745565187739000000,170
workspaceModel.moduleManagerBridge.load.module.ms,1745565127616000000,1745565187739000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1745565127616000000,1745565187739000000,0
workspaceModel.global.updates.count,1745565127616000000,1745565187739000000,1
jps.global.handle.before.change.events.ms,1745565127616000000,1745565187739000000,0
jps.app.storage.content.writer.save.component.ms,1745565127616000000,1745565187739000000,29
jps.project.serializers.load.ms,1745565127616000000,1745565187739000000,84
workspaceModel.mutableEntityStorage.entities.by.source.ms,1745565127616000000,1745565187739000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1745565127616000000,1745565187739000000,677
workspaceModel.do.save.caches.ms,1745565127616000000,1745565187739000000,97
jps.global.initialize.library.bridges.ms,1745565127616000000,1745565187739000000,0
jps.artifact.entities.serializer.load.entities.ms,1745565127616000000,1745565187739000000,0
jps.facet.change.listener.process.change.events.ms,1745565127616000000,1745565187739000000,1
jps.module.iml.entities.serializer.save.entities.ms,1745565127616000000,1745565187739000000,0
workspaceModel.orphan.listener.update.ms,1745565127616000000,1745565187739000000,2
