# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DiskQueryRelay.taskExecutionTotalTimeUs,1744788752441000000,1744788812485000000,1981538
DiskQueryRelay.taskWaitingTotalTimeUs,1744788752441000000,1744788812485000000,4301314
parser.Python.time.ns,1744788752441000000,1744788812485000000,615318455
writeAction.wait.ms,1744788752441000000,1744788812485000000,283
parser.Python.size.bytes,1744788752441000000,1744788812485000000,108386
lexer.Python.size.bytes,1744788752441000000,1744788812485000000,108386
writeAction.max.wait.ms,1744788752441000000,1744788812485000000,273
writeAction.median.wait.ms,1744788752441000000,1744788812485000000,0
lexer.Python.time.ns,1744788752441000000,1744788812485000000,314427599
DiskQueryRelay.tasksRequested,1744788752441000000,1744788812485000000,16931
DiskQueryRelay.tasksExecuted,1744788752441000000,1744788812485000000,16931
writeAction.count,1744788752441000000,1744788812485000000,10
workspaceModel.cachedValue.calculated.count,1744788752441000000,1744788812485000000,11
workspaceModel.pre.handlers.ms,1744788752441000000,1744788812485000000,1
workspaceModel.cachedValueWithParameters.from.cache.count,1744788752441000000,1744788812485000000,0
workspaceModel.updates.precise.ms,1744788752441000000,1744788812485000000,23
workspaceModel.loading.from.cache.ms,1744788752441000000,1744788812485000000,374
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1744788752441000000,1744788812485000000,3948
workspaceModel.workspaceFileIndexData.markDirty.ms,1744788752441000000,1744788812485000000,0
workspaceModel.updates.ms,1744788752441000000,1744788812485000000,105
workspaceModel.loading.total.ms,1744788752441000000,1744788812485000000,387
workspaceModel.workspaceFileIndexData.getPackageName.ms,1744788752441000000,1744788812485000000,0
workspaceModel.cachedValue.clear.count,1744788752441000000,1744788812485000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1744788752441000000,1744788812485000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1744788752441000000,1744788812485000000,0
workspaceModel.cachedValueWithParameters.clear.count,1744788752441000000,1744788812485000000,0
