# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesAllocated,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalPagesWritten,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1744725433590000000,1744725493877000000,0
FilePageCache.maxRegisteredFiles,1744725433590000000,1744725493877000000,261
DirectByteBufferAllocator.reclaimed,1744725433590000000,1744725493877000000,3
FilePageCacheLockFree.heapBytesInUse,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalPagesHandedOver,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.nativeBytesInUse,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalPagesReadMs,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1744725433590000000,1744725493877000000,0
FilePageCache.disposedBuffers,1744725433590000000,1744725493877000000,3
StorageLockContext.competingThreads.avg,1744725433590000000,1744725493877000000,0.0
FilePageCache.pageFastCacheHits,1744725433590000000,1744725493877000000,7903
FilePageCacheLockFree.totalHeapBytesReclaimed,1744725433590000000,1744725493877000000,0
MappedFileStorage.storages,1744725433590000000,1744725493877000000,13
DirectByteBufferAllocator.hits,1744725433590000000,1744725493877000000,3
FilePageCacheLockFree.housekeeperTimeSpentMs,1744725433590000000,1744725493877000000,0
StorageLockContext.competingThreads.90P,1744725433590000000,1744725493877000000,0
DirectByteBufferAllocator.disposed,1744725433590000000,1744725493877000000,0
StorageLockContext.competingThreads.max,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalPagesReclaimed,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1744725433590000000,1744725493877000000,0
MappedFileStorage.totalPagesMapped,1744725433590000000,1744725493877000000,13
FileChannelInterruptsRetryer.totalRetriedAttempts,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalBytesRead,1744725433590000000,1744725493877000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1744725433590000000,1744725493877000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1744725433590000000,1744725493877000000,829562
StreamlinedBlobStorage.recordsDeleted,1744725433590000000,1744725493877000000,9
FilePageCache.pageLoads,1744725433590000000,1744725493877000000,154
FilePageCacheLockFree.totalBytesRequested,1744725433590000000,1744725493877000000,0
FilePageCache.maxCacheSizeInBytes,1744725433590000000,1744725493877000000,145850368
