# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
NonBlockingReadAction.failedExecutionsCount,1744218701482000000,1744218761497000000,1
FlushQueue.queueSizeMax,1744218701482000000,1744218761497000000,133
FlushQueue.executionTimeMaxNs,1744218701482000000,1744218761497000000,480247807
FlushQueue.queueSizeAvg,1744218701482000000,1744218761497000000,37.13113250802384
FlushQueue.queueSize90P,1744218701482000000,1744218761497000000,103
NonBlockingReadAction.failedExecutionTimeUs,1744218701482000000,1744218761497000000,5087
FlushQueue.executionTime90PNs,1744218701482000000,1744218761497000000,1179647
AWTEventQueue.dispatchTime90PNs,1744218701482000000,1744218761497000000,16449535
FlushQueue.executionTimeAvgNs,1744218701482000000,1744218761497000000,2044430.534617148
NonBlockingReadAction.finalizedExecutionsCount,1744218701482000000,1744218761497000000,28
FlushQueue.waitingTimeAvgNs,1744218701482000000,1744218761497000000,1.5684395164053187E8
AWTEventQueue.dispatchTimeMaxNs,1744218701482000000,1744218761497000000,480247807
AWTEventQueue.dispatchTimeTotalNS,1744218701482000000,1744218761497000000,7982609639
NonBlockingReadAction.finalizedExecutionTimeUs,1744218701482000000,1744218761497000000,403385
FlushQueue.waitingTimeMaxNs,1744218701482000000,1744218761497000000,1107296255
ReadAction.executionsCount,1744218701482000000,1744218761497000000,57766
AWTEventQueue.eventsDispatched,1744218701482000000,1744218761497000000,1026
FlushQueue.waitingTime90PNs,1744218701482000000,1744218761497000000,524287999
FlushQueue.tasksExecuted,1744218701482000000,1744218761497000000,2181
AWTEventQueue.dispatchTimeAvgNs,1744218701482000000,1744218761497000000,7779277.785575049
WriteAction.executionsCount,1744218701482000000,1744218761497000000,9
VFS.fileByIdCache.hits,1744218701482000000,1744218761497000000,0
VFS.contentStorage.recordsReadSize,1744218701482000000,1744218761497000000,423139
VFS.contentStorage.recordsRead,1744218701482000000,1744218761497000000,30
VFS.contentStorage.recordsStored,1744218701482000000,1744218761497000000,0
VFS.contentStorage.recordsDeduplicated,1744218701482000000,1744218761497000000,0
FileNameCache.totalMisses,1744218701482000000,1744218761497000000,3520
VFS.contentStorage.recordsStoredCompressed,1744218701482000000,1744218761497000000,0
FileNameCache.queries,1744218701482000000,1744218761497000000,144576
VFS.invertedFileNameIndex.requests,1744218701482000000,1744218761497000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1744218701482000000,1744218761497000000,9607
VFS.contentStorage.recordsUncompressedSize,1744218701482000000,1744218761497000000,0
VFS.fileChildByName,1744218701482000000,1744218761497000000,54452
VFS.contentStorage.recordsStoredSize,1744218701482000000,1744218761497000000,0
VFS.contentStorage.recordsReadDecompressed,1744218701482000000,1744218761497000000,16
VFS.fileByIdCache.misses,1744218701482000000,1744218761497000000,286
JVM.totalCpuTimeMs,1744218701482000000,1744218761497000000,65660
JVM.totalBytesAllocated,1744218701482000000,1744218761497000000,1281427552
JVM.totalDirectByteBuffersBytes,1744218701482000000,1744218761497000000,129962927
JVM.GC.collectionTimesMs,1744218701482000000,1744218761497000000,379
JVM.GC.collections,1744218701482000000,1744218761497000000,34
JVM.usedHeapBytes,1744218701482000000,1744218761497000000,341880432
JVM.totalSafepointCount,1744218701482000000,1744218761497000000,154
OS.loadAverage,1744218701482000000,1744218761497000000,2.3740234375
JVM.usedNativeBytes,1744218701482000000,1744218761497000000,308037152
JVM.totalTimeAtSafepointsMs,1744218701482000000,1744218761497000000,414
JVM.newThreadsCount,1744218701482000000,1744218761497000000,132
JVM.maxHeapBytes,1744218701482000000,1744218761497000000,2147483648
JVM.maxThreadCount,1744218701482000000,1744218761497000000,115
JVM.threadCount,1744218701482000000,1744218761497000000,111
JVM.totalTimeToSafepointsMs,1744218701482000000,1744218761497000000,140
cacheStateStorage.get.duration,1744218701482000000,1744218761497000000,178
cacheStateStorage.set.counter,1744218701482000000,1744218761497000000,2
cacheStateStorage.set.duration,1744218701482000000,1744218761497000000,110
cacheStateStorage.get.counter,1744218701482000000,1744218761497000000,46
FilePageCacheLockFree.totalNativeBytesReclaimed,1744218701482000000,1744218761497000000,0
FilePageCache.disposedBuffers,1744218701482000000,1744218761497000000,3
DirectByteBufferAllocator.hits,1744218701482000000,1744218761497000000,3
